ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei valori mensili pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Grumolo delle Abbadesse;;;;;;;;;;;;;
Coordinata X 1707322 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 5043799 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 26 m s.l.m.;;;;;;;;;;;;;
Parametro Precipitazione (mm) somma;;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2024;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Somma
;;;;;;;;;;;;;annuale
1994;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1995;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1996;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1997;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1998;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1999;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2000;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2001;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2002;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2003;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2004;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2005;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2006;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2007;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2008;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2009;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2010;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2011;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2012;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2013;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2014;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2015;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
